Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action to Next Point
8,169,-2,-3,-3,-3,-3,-2
8,170,-3,-3,-3,-3,-2,-2
8,171,-3,-3,-3,-2,-2,0
8,172,-3,-3,-2,-2,0,0
8,173,-3,-2,-2,0,0,2
8,174,-2,-2,0,0,2,2
8,175,-2,0,0,2,2,2
8,176,0,0,2,2,2,3
8,177,0,2,2,2,3,3
8,178,2,2,2,3,3,3
8,179,2,2,3,3,3,3
8,180,2,3,3,3,3,1
8,181,3,3,3,3,1,1
8,182,3,3,3,1,1,-1
8,183,3,3,1,1,-1,-1
8,184,3,1,1,-1,-1,-2
8,185,1,1,-1,-1,-2,-3
8,186,1,-1,-1,-2,-3,-3
8,187,-1,-1,-2,-3,-3,-3
8,188,-1,-2,-3,-3,-3,-3
8,189,-2,-3,-3,-3,-3,-2
8,190,-3,-3,-3,-3,-2,-2
8,191,-3,-3,-3,-2,-2,0
8,192,-3,-3,-2,-2,0,0
8,193,-3,-2,-2,0,0,2
8,194,-2,-2,0,0,2,2
8,195,-2,0,0,2,2,2
8,196,0,0,2,2,2,3
8,197,0,2,2,2,3,3
8,198,2,2,2,3,3,3
8,199,2,2,3,3,3,3
8,200,2,3,3,3,3,1
8,201,3,3,3,3,1,1
8,202,3,3,3,1,1,-1
8,203,3,3,1,1,-1,-1
8,204,3,1,1,-1,-1,-2
8,205,1,1,-1,-1,-2,-3
8,206,1,-1,-1,-2,-3,-3
8,207,-1,-1,-2,-3,-3,-3
8,208,-1,-2,-3,-3,-3,-3
8,209,-2,-3,-3,-3,-3,-2
8,210,-3,-3,-3,-3,-2,-2
8,211,-3,-3,-3,-2,-2,0
8,212,-3,-3,-2,-2,0,0
8,213,-3,-2,-2,0,0,2
8,214,-2,-2,0,0,2,2
8,215,-2,0,0,2,2,2
8,216,0,0,2,2,2,3
8,217,0,2,2,2,3,3
8,218,2,2,2,3,3,3
8,219,2,2,3,3,3,3
8,220,2,3,3,3,3,1
8,221,3,3,3,3,1,1
8,222,3,3,3,1,1,-1
8,223,3,3,1,1,-1,-1
8,224,3,1,1,-1,-1,-2
8,225,1,1,-1,-1,-2,-3
8,226,1,-1,-1,-2,-3,-3
8,227,-1,-1,-2,-3,-3,-3
8,228,-1,-2,-3,-3,-3,-3
8,229,-2,-3,-3,-3,-3,-2
8,230,-3,-3,-3,-3,-2,-2
8,231,-3,-3,-3,-2,-2,0
8,232,-3,-3,-2,-2,0,0
8,233,-3,-2,-2,0,0,2
8,234,-2,-2,0,0,2,2
8,235,-2,0,0,2,2,2
8,236,0,0,2,2,2,3
8,237,0,2,2,2,3,3
8,238,2,2,2,3,3,3
8,239,2,2,3,3,3,3
8,240,2,3,3,3,3,1
8,241,3,3,3,3,1,1
8,242,3,3,3,1,1,-1
8,243,3,3,1,1,-1,-1
8,244,3,1,1,-1,-1,-2
8,245,1,1,-1,-1,-2,-3
8,246,1,-1,-1,-2,-3,-3
8,247,-1,-1,-2,-3,-3,-3
8,248,-1,-2,-3,-3,-3,-3
8,249,-2,-3,-3,-3,-3,-2
8,250,-3,-3,-3,-3,-2,-2
8,251,-3,-3,-3,-2,-2,0
8,252,-3,-3,-2,-2,0,0
8,253,-3,-2,-2,0,0,2
8,254,-2,-2,0,0,2,2
8,255,-2,0,0,2,2,2
8,256,0,0,2,2,2,3
8,257,0,2,2,2,3,3
8,258,2,2,2,3,3,3
8,259,2,2,3,3,3,3
8,260,2,3,3,3,3,1
8,261,3,3,3,3,1,1
8,262,3,3,3,1,1,-1
8,263,3,3,1,1,-1,-1
8,264,3,1,1,-1,-1,-2
8,265,1,1,-1,-1,-2,-3
8,266,1,-1,-1,-2,-3,-3
8,267,-1,-1,-2,-3,-3,-3
8,268,-1,-2,-3,-3,-3,-3
8,269,-2,-3,-3,-3,-3,-2
8,270,-3,-3,-3,-3,-2,-2
8,271,-3,-3,-3,-2,-2,0
8,272,-3,-3,-2,-2,0,0
8,273,-3,-2,-2,0,0,2
8,274,-2,-2,0,0,2,2
8,275,-2,0,0,2,2,2
8,276,0,0,2,2,2,3
8,277,0,2,2,2,3,3
8,278,2,2,2,3,3,3
8,279,2,2,3,3,3,3
8,280,2,3,3,3,3,1
8,281,3,3,3,3,1,1
8,282,3,3,3,1,1,-1
8,283,3,3,1,1,-1,-1
8,284,3,1,1,-1,-1,-2
8,285,1,1,-1,-1,-2,-3
8,286,1,-1,-1,-2,-3,-3
8,287,-1,-1,-2,-3,-3,-3
8,288,-1,-2,-3,-3,-3,-3
8,289,-2,-3,-3,-3,-3,-2
8,290,-3,-3,-3,-3,-2,-2
8,291,-3,-3,-3,-2,-2,0
8,292,-3,-3,-2,-2,0,0
8,293,-3,-2,-2,0,0,2
8,294,-2,-2,0,0,2,2
8,295,-2,0,0,2,2,2
9,1,0,3,3,2,1,1
9,2,3,3,2,1,1,0
9,3,3,2,1,1,0,-2
9,4,2,1,1,0,-2,-2
9,5,1,1,0,-2,-2,-2
9,6,1,0,-2,-2,-2,-3
9,7,0,-2,-2,-2,-3,-3
9,8,-2,-2,-2,-3,-3,-3
9,9,-2,-2,-3,-3,-3,-2
9,10,-2,-3,-3,-3,-2,-2
9,11,-3,-3,-3,-2,-2,0
9,12,-3,-3,-2,-2,0,0
9,13,-3,-2,-2,0,0,2
9,14,-2,-2,0,0,2,2
9,15,-2,0,0,2,2,2
9,16,0,0,2,2,2,3
9,17,0,2,2,2,3,3
9,18,2,2,2,3,3,3
9,19,2,2,3,3,3,3
9,20,2,3,3,3,3,1
9,21,3,3,3,3,1,1
9,22,3,3,3,1,1,-1
9,23,3,3,1,1,-1,-1
9,24,3,1,1,-1,-1,-2
9,25,1,1,-1,-1,-2,-3
9,26,1,-1,-1,-2,-3,-3
9,27,-1,-1,-2,-3,-3,-3
9,28,-1,-2,-3,-3,-3,-3
9,29,-2,-3,-3,-3,-3,-2
9,30,-3,-3,-3,-3,-2,-2
9,31,-3,-3,-3,-2,-2,0
9,32,-3,-3,-2,-2,0,0
9,33,-3,-2,-2,0,0,2
9,34,-2,-2,0,0,2,2
9,35,-2,0,0,2,2,2
9,36,0,0,2,2,2,3
9,37,0,2,2,2,3,3
9,38,2,2,2,3,3,3
9,39,2,2,3,3,3,3
9,40,2,3,3,3,3,1
9,41,3,3,3,3,1,1
9,42,3,3,3,1,1,-1
9,43,3,3,1,1,-1,-1
9,44,3,1,1,-1,-1,-2
9,45,1,1,-1,-1,-2,-3
9,46,1,-1,-1,-2,-3,-3
9,47,-1,-1,-2,-3,-3,-3
9,48,-1,-2,-3,-3,-3,-3
9,49,-2,-3,-3,-3,-3,-2
9,50,-3,-3,-3,-3,-2,-2
9,51,-3,-3,-3,-2,-2,0
9,52,-3,-3,-2,-2,0,0
9,53,-3,-2,-2,0,0,2
9,54,-2,-2,0,0,2,2
9,55,-2,0,0,2,2,2
9,56,0,0,2,2,2,3
9,57,0,2,2,2,3,3
9,58,2,2,2,3,3,3
9,59,2,2,3,3,3,3
9,60,2,3,3,3,3,1
9,61,3,3,3,3,1,1
9,62,3,3,3,1,1,-1
9,63,3,3,1,1,-1,-1
9,64,3,1,1,-1,-1,-2
9,65,1,1,-1,-1,-2,-3
9,66,1,-1,-1,-2,-3,-3
9,67,-1,-1,-2,-3,-3,-3
9,68,-1,-2,-3,-3,-3,-3
9,69,-2,-3,-3,-3,-3,-2
9,70,-3,-3,-3,-3,-2,-2
9,71,-3,-3,-3,-2,-2,0
9,72,-3,-3,-2,-2,0,0
9,73,-3,-2,-2,0,0,2
9,74,-2,-2,0,0,2,2
9,75,-2,0,0,2,2,2
9,76,0,0,2,2,2,3
9,77,0,2,2,2,3,3
9,78,2,2,2,3,3,3
9,79,2,2,3,3,3,3
9,80,2,3,3,3,3,1
9,81,3,3,3,3,1,1
9,82,3,3,3,1,1,-1
9,83,3,3,1,1,-1,-1
9,84,3,1,1,-1,-1,-2
9,85,1,1,-1,-1,-2,-3
9,86,1,-1,-1,-2,-3,-3
9,87,-1,-1,-2,-3,-3,-3
9,88,-1,-2,-3,-3,-3,-3
9,89,-2,-3,-3,-3,-3,-2
9,90,-3,-3,-3,-3,-2,-2
9,91,-3,-3,-3,-2,-2,0
9,92,-3,-3,-2,-2,0,0
9,93,-3,-2,-2,0,0,2
9,94,-2,-2,0,0,2,2
9,95,-2,0,0,2,2,2
9,96,0,0,2,2,2,3
9,97,0,2,2,2,3,3
9,98,2,2,2,3,3,3
9,99,2,2,3,3,3,3
9,100,2,3,3,3,3,1
9,101,3,3,3,3,1,1
9,102,3,3,3,1,1,-1
9,103,3,3,1,1,-1,-1
9,104,3,1,1,-1,-1,-2
9,105,1,1,-1,-1,-2,-3
9,106,1,-1,-1,-2,-3,-3
9,107,-1,-1,-2,-3,-3,-3
9,108,-1,-2,-3,-3,-3,-3
9,109,-2,-3,-3,-3,-3,-2
9,110,-3,-3,-3,-3,-2,-2
9,111,-3,-3,-3,-2,-2,0
9,112,-3,-3,-2,-2,0,0
9,113,-3,-2,-2,0,0,2
9,114,-2,-2,0,0,2,2
9,115,-2,0,0,2,2,2
9,116,0,0,2,2,2,3
9,117,0,2,2,2,3,3
9,118,2,2,2,3,3,3
9,119,2,2,3,3,3,3
9,120,2,3,3,3,3,1
9,121,3,3,3,3,1,1
9,122,3,3,3,1,1,-1
9,123,3,3,1,1,-1,-1
9,124,3,1,1,-1,-1,-2
9,125,1,1,-1,-1,-2,-3
9,126,1,-1,-1,-2,-3,-3
9,127,-1,-1,-2,-3,-3,-3
9,128,-1,-2,-3,-3,-3,-3
9,129,-2,-3,-3,-3,-3,-2
9,130,-3,-3,-3,-3,-2,-2
9,131,-3,-3,-3,-2,-2,0
9,132,-3,-3,-2,-2,0,0
9,133,-3,-2,-2,0,0,2
9,134,-2,-2,0,0,2,2
9,135,-2,0,0,2,2,2
9,136,0,0,2,2,2,3
9,137,0,2,2,2,3,3
9,138,2,2,2,3,3,3
9,139,2,2,3,3,3,3
9,140,2,3,3,3,3,1
9,141,3,3,3,3,1,1
9,142,3,3,3,1,1,-1
9,143,3,3,1,1,-1,-1
9,144,3,1,1,-1,-1,-2
9,145,1,1,-1,-1,-2,-3
9,146,1,-1,-1,-2,-3,-3
9,147,-1,-1,-2,-3,-3,-3
9,148,-1,-2,-3,-3,-3,-3
9,149,-2,-3,-3,-3,-3,-2
9,150,-3,-3,-3,-3,-2,-2
9,151,-3,-3,-3,-2,-2,0
9,152,-3,-3,-2,-2,0,0
9,153,-3,-2,-2,0,0,2
9,154,-2,-2,0,0,2,2
9,155,-2,0,0,2,2,2
9,156,0,0,2,2,2,3
9,157,0,2,2,2,3,3
9,158,2,2,2,3,3,3
9,159,2,2,3,3,3,3
9,160,2,3,3,3,3,1
9,161,3,3,3,3,1,1
9,162,3,3,3,1,1,-1
9,163,3,3,1,1,-1,-1
9,164,3,1,1,-1,-1,-2
9,165,1,1,-1,-1,-2,-3
9,166,1,-1,-1,-2,-3,-3
9,167,-1,-1,-2,-3,-3,-3
9,168,-1,-2,-3,-3,-3,-3
9,169,-2,-3,-3,-3,-3,-2
9,170,-3,-3,-3,-3,-2,-2
9,171,-3,-3,-3,-2,-2,0
9,172,-3,-3,-2,-2,0,0
9,173,-3,-2,-2,0,0,2
9,174,-2,-2,0,0,2,2
9,175,-2,0,0,2,2,2
9,176,0,0,2,2,2,3
9,177,0,2,2,2,3,3
9,178,2,2,2,3,3,3
9,179,2,2,3,3,3,3
9,180,2,3,3,3,3,1
9,181,3,3,3,3,1,1
9,182,3,3,3,1,1,-1
9,183,3,3,1,1,-1,-1
9,184,3,1,1,-1,-1,-2
9,185,1,1,-1,-1,-2,-3
9,186,1,-1,-1,-2,-3,-3
9,187,-1,-1,-2,-3,-3,-3
9,188,-1,-2,-3,-3,-3,-3
9,189,-2,-3,-3,-3,-3,-2
9,190,-3,-3,-3,-3,-2,-2
9,191,-3,-3,-3,-2,-2,0
9,192,-3,-3,-2,-2,0,0
9,193,-3,-2,-2,0,0,2
9,194,-2,-2,0,0,2,2
9,195,-2,0,0,2,2,2
9,196,0,0,2,2,2,3
9,197,0,2,2,2,3,3
9,198,2,2,2,3,3,3
9,199,2,2,3,3,3,3
9,200,2,3,3,3,3,1
9,201,3,3,3,3,1,1
9,202,3,3,3,1,1,-1
9,203,3,3,1,1,-1,-1
9,204,3,1,1,-1,-1,-2
9,205,1,1,-1,-1,-2,-3
9,206,1,-1,-1,-2,-3,-3
9,207,-1,-1,-2,-3,-3,-3
9,208,-1,-2,-3,-3,-3,-3
9,209,-2,-3,-3,-3,-3,-2
9,210,-3,-3,-3,-3,-2,-2
9,211,-3,-3,-3,-2,-2,0
9,212,-3,-3,-2,-2,0,0
9,213,-3,-2,-2,0,0,2
9,214,-2,-2,0,0,2,2
9,215,-2,0,0,2,2,2
9,216,0,0,2,2,2,3
9,217,0,2,2,2,3,3
9,218,2,2,2,3,3,3
9,219,2,2,3,3,3,3
9,220,2,3,3,3,3,1
9,221,3,3,3,3,1,1
9,222,3,3,3,1,1,-1
9,223,3,3,1,1,-1,-1
9,224,3,1,1,-1,-1,-2
9,225,1,1,-1,-1,-2,-3
9,226,1,-1,-1,-2,-3,-3
9,227,-1,-1,-2,-3,-3,-3
9,228,-1,-2,-3,-3,-3,-3
9,229,-2,-3,-3,-3,-3,-2
9,230,-3,-3,-3,-3,-2,-2
9,231,-3,-3,-3,-2,-2,0
9,232,-3,-3,-2,-2,0,0
9,233,-3,-2,-2,0,0,2
9,234,-2,-2,0,0,2,2
9,235,-2,0,0,2,2,2
9,236,0,0,2,2,2,3
9,237,0,2,2,2,3,3
9,238,2,2,2,3,3,3
9,239,2,2,3,3,3,3
9,240,2,3,3,3,3,1
9,241,3,3,3,3,1,1
9,242,3,3,3,1,1,-1
9,243,3,3,1,1,-1,-1
9,244,3,1,1,-1,-1,-2
9,245,1,1,-1,-1,-2,-3
9,246,1,-1,-1,-2,-3,-3
9,247,-1,-1,-2,-3,-3,-3
9,248,-1,-2,-3,-3,-3,-3
9,249,-2,-3,-3,-3,-3,-2
9,250,-3,-3,-3,-3,-2,-2
9,251,-3,-3,-3,-2,-2,0
9,252,-3,-3,-2,-2,0,0
9,253,-3,-2,-2,0,0,2
9,254,-2,-2,0,0,2,2
9,255,-2,0,0,2,2,2
9,256,0,0,2,2,2,3
9,257,0,2,2,2,3,3
9,258,2,2,2,3,3,3
9,259,2,2,3,3,3,3
9,260,2,3,3,3,3,1
9,261,3,3,3,3,1,1
9,262,3,3,3,1,1,-1
9,263,3,3,1,1,-1,-1
9,264,3,1,1,-1,-1,-2
9,265,1,1,-1,-1,-2,-3
9,266,1,-1,-1,-2,-3,-3
9,267,-1,-1,-2,-3,-3,-3
9,268,-1,-2,-3,-3,-3,-3
9,269,-2,-3,-3,-3,-3,-2
9,270,-3,-3,-3,-3,-2,-2
9,271,-3,-3,-3,-2,-2,0
9,272,-3,-3,-2,-2,0,0
9,273,-3,-2,-2,0,0,2
9,274,-2,-2,0,0,2,2
9,275,-2,0,0,2,2,2
9,276,0,0,2,2,2,3
9,277,0,2,2,2,3,3
9,278,2,2,2,3,3,3
9,279,2,2,3,3,3,3
9,280,2,3,3,3,3,1
9,281,3,3,3,3,1,1
9,282,3,3,3,1,1,-1
9,283,3,3,1,1,-1,-1
9,284,3,1,1,-1,-1,-2
9,285,1,1,-1,-1,-2,-3
9,286,1,-1,-1,-2,-3,-3
9,287,-1,-1,-2,-3,-3,-3
9,288,-1,-2,-3,-3,-3,-3
9,289,-2,-3,-3,-3,-3,-2
9,290,-3,-3,-3,-3,-2,-2
9,291,-3,-3,-3,-2,-2,0
9,292,-3,-3,-2,-2,0,0
9,293,-3,-2,-2,0,0,2
9,294,-2,-2,0,0,2,2
9,295,-2,0,0,2,2,2
10,1,0,3,3,2,1,1
10,2,3,3,2,1,1,0
10,3,3,2,1,1,0,-2
10,4,2,1,1,0,-2,-2
10,5,1,1,0,-2,-2,-2
10,6,1,0,-2,-2,-2,-3
10,7,0,-2,-2,-2,-3,-3
10,8,-2,-2,-2,-3,-3,-3
10,9,-2,-2,-3,-3,-3,-2
10,10,-2,-3,-3,-3,-2,-2
10,11,-3,-3,-3,-2,-2,0
10,12,-3,-3,-2,-2,0,0
10,13,-3,-2,-2,0,0,2
10,14,-2,-2,0,0,2,2
10,15,-2,0,0,2,2,2
10,16,0,0,2,2,2,3
10,17,0,2,2,2,3,3
10,18,2,2,2,3,3,3
10,19,2,2,3,3,3,3
10,20,2,3,3,3,3,1
10,21,3,3,3,3,1,1
10,22,3,3,3,1,1,-1
10,23,3,3,1,1,-1,-1
10,24,3,1,1,-1,-1,-2
10,25,1,1,-1,-1,-2,-3
10,26,1,-1,-1,-2,-3,-3
10,27,-1,-1,-2,-3,-3,-3
10,28,-1,-2,-3,-3,-3,-3
10,29,-2,-3,-3,-3,-3,-2
10,30,-3,-3,-3,-3,-2,-2
10,31,-3,-3,-3,-2,-2,0
10,32,-3,-3,-2,-2,0,0
10,33,-3,-2,-2,0,0,2
10,34,-2,-2,0,0,2,2
10,35,-2,0,0,2,2,2
10,36,0,0,2,2,2,3
10,37,0,2,2,2,3,3
10,38,2,2,2,3,3,3
10,39,2,2,3,3,3,3
10,40,2,3,3,3,3,1
10,41,3,3,3,3,1,1
10,42,3,3,3,1,1,-1
10,43,3,3,1,1,-1,-1
10,44,3,1,1,-1,-1,-2
10,45,1,1,-1,-1,-2,-3
10,46,1,-1,-1,-2,-3,-3
10,47,-1,-1,-2,-3,-3,-3
10,48,-1,-2,-3,-3,-3,-3
10,49,-2,-3,-3,-3,-3,-2
10,50,-3,-3,-3,-3,-2,-2
10,51,-3,-3,-3,-2,-2,0
10,52,-3,-3,-2,-2,0,0
10,53,-3,-2,-2,0,0,2
10,54,-2,-2,0,0,2,2
10,55,-2,0,0,2,2,2
10,56,0,0,2,2,2,3
10,57,0,2,2,2,3,3
10,58,2,2,2,3,3,3
10,59,2,2,3,3,3,3
10,60,2,3,3,3,3,1
10,61,3,3,3,3,1,1
10,62,3,3,3,1,1,-1
10,63,3,3,1,1,-1,-1
10,64,3,1,1,-1,-1,-2
10,65,1,1,-1,-1,-2,-3
10,66,1,-1,-1,-2,-3,-3
10,67,-1,-1,-2,-3,-3,-3
10,68,-1,-2,-3,-3,-3,-3
10,69,-2,-3,-3,-3,-3,-2
10,70,-3,-3,-3,-3,-2,-2
10,71,-3,-3,-3,-2,-2,0
10,72,-3,-3,-2,-2,0,0
10,73,-3,-2,-2,0,0,2
10,74,-2,-2,0,0,2,2
10,75,-2,0,0,2,2,2
10,76,0,0,2,2,2,3
10,77,0,2,2,2,3,3
10,78,2,2,2,3,3,3
10,79,2,2,3,3,3,3
10,80,2,3,3,3,3,1
10,81,3,3,3,3,1,1
10,82,3,3,3,1,1,-1
10,83,3,3,1,1,-1,-1
10,84,3,1,1,-1,-1,-2
10,85,1,1,-1,-1,-2,-3
10,86,1,-1,-1,-2,-3,-3
10,87,-1,-1,-2,-3,-3,-3
10,88,-1,-2,-3,-3,-3,-3
10,89,-2,-3,-3,-3,-3,-2
10,90,-3,-3,-3,-3,-2,-2
10,91,-3,-3,-3,-2,-2,0
10,92,-3,-3,-2,-2,0,0
10,93,-3,-2,-2,0,0,2
10,94,-2,-2,0,0,2,2
10,95,-2,0,0,2,2,2
10,96,0,0,2,2,2,3
10,97,0,2,2,2,3,3
10,98,2,2,2,3,3,3
10,99,2,2,3,3,3,3
10,100,2,3,3,3,3,1
10,101,3,3,3,3,1,1
10,102,3,3,3,1,1,-1
10,103,3,3,1,1,-1,-1
10,104,3,1,1,-1,-1,-2
10,105,1,1,-1,-1,-2,-3
10,106,1,-1,-1,-2,-3,-3
10,107,-1,-1,-2,-3,-3,-3
10,108,-1,-2,-3,-3,-3,-3
10,109,-2,-3,-3,-3,-3,-2
10,110,-3,-3,-3,-3,-2,-2
10,111,-3,-3,-3,-2,-2,0
10,112,-3,-3,-2,-2,0,0
10,113,-3,-2,-2,0,0,2
10,114,-2,-2,0,0,2,2
10,115,-2,0,0,2,2,2
10,116,0,0,2,2,2,3
10,117,0,2,2,2,3,3
10,118,2,2,2,3,3,3
10,119,2,2,3,3,3,3
10,120,2,3,3,3,3,1
10,121,3,3,3,3,1,1
10,122,3,3,3,1,1,-1
10,123,3,3,1,1,-1,-1
10,124,3,1,1,-1,-1,-2
10,125,1,1,-1,-1,-2,-3
10,126,1,-1,-1,-2,-3,-3
10,127,-1,-1,-2,-3,-3,-3
10,128,-1,-2,-3,-3,-3,-3
10,129,-2,-3,-3,-3,-3,-2
10,130,-3,-3,-3,-3,-2,-2
10,131,-3,-3,-3,-2,-2,0
10,132,-3,-3,-2,-2,0,0
10,133,-3,-2,-2,0,0,2
10,134,-2,-2,0,0,2,2
10,135,-2,0,0,2,2,2
10,136,0,0,2,2,2,3
10,137,0,2,2,2,3,3
10,138,2,2,2,3,3,3
10,139,2,2,3,3,3,3
10,140,2,3,3,3,3,1
10,141,3,3,3,3,1,1
10,142,3,3,3,1,1,-1
10,143,3,3,1,1,-1,-1
10,144,3,1,1,-1,-1,-2
10,145,1,1,-1,-1,-2,-3
10,146,1,-1,-1,-2,-3,-3
10,147,-1,-1,-2,-3,-3,-3
10,148,-1,-2,-3,-3,-3,-3
10,149,-2,-3,-3,-3,-3,-2
10,150,-3,-3,-3,-3,-2,-2
10,151,-3,-3,-3,-2,-2,0
10,152,-3,-3,-2,-2,0,0
10,153,-3,-2,-2,0,0,2
10,154,-2,-2,0,0,2,2
10,155,-2,0,0,2,2,2
10,156,0,0,2,2,2,3
10,157,0,2,2,2,3,3
10,158,2,2,2,3,3,3
10,159,2,2,3,3,3,3
10,160,2,3,3,3,3,1
10,161,3,3,3,3,1,1
10,162,3,3,3,1,1,-1
10,163,3,3,1,1,-1,-1
10,164,3,1,1,-1,-1,-2
10,165,1,1,-1,-1,-2,-3
10,166,1,-1,-1,-2,-3,-3
10,167,-1,-1,-2,-3,-3,-3
10,168,-1,-2,-3,-3,-3,-3
10,169,-2,-3,-3,-3,-3,-2
10,170,-3,-3,-3,-3,-2,-2
10,171,-3,-3,-3,-2,-2,0
10,172,-3,-3,-2,-2,0,0
10,173,-3,-2,-2,0,0,2
10,174,-2,-2,0,0,2,2
10,175,-2,0,0,2,2,2
10,176,0,0,2,2,2,3
10,177,0,2,2,2,3,3
10,178,2,2,2,3,3,3
10,179,2,2,3,3,3,3
10,180,2,3,3,3,3,1
10,181,3,3,3,3,1,1
10,182,3,3,3,1,1,-1
10,183,3,3,1,1,-1,-1
10,184,3,1,1,-1,-1,-2
10,185,1,1,-1,-1,-2,-3
10,186,1,-1,-1,-2,-3,-3
10,187,-1,-1,-2,-3,-3,-3
10,188,-1,-2,-3,-3,-3,-3
10,189,-2,-3,-3,-3,-3,-2
10,190,-3,-3,-3,-3,-2,-2
10,191,-3,-3,-3,-2,-2,0
10,192,-3,-3,-2,-2,0,0
10,193,-3,-2,-2,0,0,2
10,194,-2,-2,0,0,2,2
10,195,-2,0,0,2,2,2
10,196,0,0,2,2,2,3
10,197,0,2,2,2,3,3
10,198,2,2,2,3,3,3
10,199,2,2,3,3,3,3
10,200,2,3,3,3,3,1
10,201,3,3,3,3,1,1
10,202,3,3,3,1,1,-1
10,203,3,3,1,1,-1,-1
10,204,3,1,1,-1,-1,-2
10,205,1,1,-1,-1,-2,-3
10,206,1,-1,-1,-2,-3,-3
10,207,-1,-1,-2,-3,-3,-3
10,208,-1,-2,-3,-3,-3,-3
10,209,-2,-3,-3,-3,-3,-2
10,210,-3,-3,-3,-3,-2,-2
10,211,-3,-3,-3,-2,-2,0
10,212,-3,-3,-2,-2,0,0
10,213,-3,-2,-2,0,0,2
10,214,-2,-2,0,0,2,2
10,215,-2,0,0,2,2,2
10,216,0,0,2,2,2,3
10,217,0,2,2,2,3,3
10,218,2,2,2,3,3,3
10,219,2,2,3,3,3,3
10,220,2,3,3,3,3,1
10,221,3,3,3,3,1,1
10,222,3,3,3,1,1,-1
10,223,3,3,1,1,-1,-1
10,224,3,1,1,-1,-1,-2
10,225,1,1,-1,-1,-2,-3
10,226,1,-1,-1,-2,-3,-3
10,227,-1,-1,-2,-3,-3,-3
10,228,-1,-2,-3,-3,-3,-3
10,229,-2,-3,-3,-3,-3,-2
10,230,-3,-3,-3,-3,-2,-2
10,231,-3,-3,-3,-2,-2,0
10,232,-3,-3,-2,-2,0,0
10,233,-3,-2,-2,0,0,2
10,234,-2,-2,0,0,2,2
10,235,-2,0,0,2,2,2
10,236,0,0,2,2,2,3
10,237,0,2,2,2,3,3
10,238,2,2,2,3,3,3
10,239,2,2,3,3,3,3
10,240,2,3,3,3,3,1
10,241,3,3,3,3,1,1
10,242,3,3,3,1,1,-1
10,243,3,3,1,1,-1,-1
10,244,3,1,1,-1,-1,-2
10,245,1,1,-1,-1,-2,-3
10,246,1,-1,-1,-2,-3,-3
10,247,-1,-1,-2,-3,-3,-3
10,248,-1,-2,-3,-3,-3,-3
10,249,-2,-3,-3,-3,-3,-2
10,250,-3,-3,-3,-3,-2,-2
10,251,-3,-3,-3,-2,-2,0
10,252,-3,-3,-2,-2,0,0
10,253,-3,-2,-2,0,0,2
10,254,-2,-2,0,0,2,2
10,255,-2,0,0,2,2,2
10,256,0,0,2,2,2,3
10,257,0,2,2,2,3,3
10,258,2,2,2,3,3,3
10,259,2,2,3,3,3,3
10,260,2,3,3,3,3,1
10,261,3,3,3,3,1,1
10,262,3,3,3,1,1,-1
10,263,3,3,1,1,-1,-1
10,264,3,1,1,-1,-1,-2
10,265,1,1,-1,-1,-2,-3
10,266,1,-1,-1,-2,-3,-3
10,267,-1,-1,-2,-3,-3,-3
10,268,-1,-2,-3,-3,-3,-3
10,269,-2,-3,-3,-3,-3,-2
10,270,-3,-3,-3,-3,-2,-2
10,271,-3,-3,-3,-2,-2,0
10,272,-3,-3,-2,-2,0,0
10,273,-3,-2,-2,0,0,2
10,274,-2,-2,0,0,2,2
10,275,-2,0,0,2,2,2
10,276,0,0,2,2,2,3
10,277,0,2,2,2,3,3
10,278,2,2,2,3,3,3
10,279,2,2,3,3,3,3
10,280,2,3,3,3,3,1
10,281,3,3,3,3,1,1
10,282,3,3,3,1,1,-1
10,283,3,3,1,1,-1,-1
10,284,3,1,1,-1,-1,-2
10,285,1,1,-1,-1,-2,-3
10,286,1,-1,-1,-2,-3,-3
10,287,-1,-1,-2,-3,-3,-3
10,288,-1,-2,-3,-3,-3,-3
10,289,-2,-3,-3,-3,-3,-2
10,290,-3,-3,-3,-3,-2,-2
10,291,-3,-3,-3,-2,-2,0
10,292,-3,-3,-2,-2,0,0
10,293,-3,-2,-2,0,0,2
10,294,-2,-2,0,0,2,2
10,295,-2,0,0,2,2,2
11,1,0,3,3,2,1,1
11,2,3,3,2,1,1,0
11,3,3,2,1,1,0,-2
11,4,2,1,1,0,-2,-2
11,5,1,1,0,-2,-2,-2
11,6,1,0,-2,-2,-2,-3
11,7,0,-2,-2,-2,-3,-3
11,8,-2,-2,-2,-3,-3,-3
11,9,-2,-2,-3,-3,-3,-2
11,10,-2,-3,-3,-3,-2,-2
11,11,-3,-3,-3,-2,-2,0
11,12,-3,-3,-2,-2,0,0
11,13,-3,-2,-2,0,0,2
11,14,-2,-2,0,0,2,2
11,15,-2,0,0,2,2,2
11,16,0,0,2,2,2,3
11,17,0,2,2,2,3,3
11,18,2,2,2,3,3,3
11,19,2,2,3,3,3,3
11,20,2,3,3,3,3,1
11,21,3,3,3,3,1,1
11,22,3,3,3,1,1,-1
11,23,3,3,1,1,-1,-1
11,24,3,1,1,-1,-1,-2
11,25,1,1,-1,-1,-2,-3
11,26,1,-1,-1,-2,-3,-3
11,27,-1,-1,-2,-3,-3,-3
11,28,-1,-2,-3,-3,-3,-3
